Price,Score,Reviews_number,Experience,Status,Video_presentation,Photo,Adults,All,Children 1-3 years old,Children 4-5 years old,Children 6-7 years old,Pupils of 1-4 grades,Pupils of 10-11 grades,Pupils of 5-9 grades,Students
600,5.0,1,2,1,0,0,1,0,0,0,0,0,1,0,1
1700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,5.0,1,10,4,0,0,0,0,0,1,1,0,1,0,0
800,5.0,7,9,4,0,1,1,0,0,0,0,0,1,0,1
800,5.0,3,3,1,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,1,12,4,0,1,0,0,0,0,0,0,1,0,0
1000,4.8,2,14,4,0,0,0,1,0,0,0,0,0,0,0
1800,5.0,1,36,4,0,1,1,0,0,1,1,0,1,0,1
800,5.0,1,12,2,0,1,1,0,0,0,0,0,1,0,0
1100,4.7,5,9,4,0,1,1,0,0,0,0,0,1,0,1
1100,5.0,1,19,4,0,1,1,0,0,0,1,0,1,0,1
350,5.0,6,37,4,0,1,0,0,0,0,0,0,1,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5000,5.0,2,19,4,0,1,1,0,0,0,0,0,0,0,1
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.9,5,7,4,0,1,1,0,0,1,1,0,1,0,1
300,4.9,2,9,4,0,1,0,0,0,0,0,0,0,1,1
900,5.0,1,6,4,0,1,1,0,0,0,0,0,1,0,1
600,5.0,1,12,4,0,1,1,0,0,0,1,0,1,0,1
1000,5.0,1,16,4,0,0,0,0,0,0,0,0,1,0,0
950,5.0,1,14,4,0,1,1,0,0,0,0,0,1,0,1
500,5.0,1,2,1,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,1,1,4,0,1,1,0,0,0,0,0,1,0,1
2000,4.3,0,23,4,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,1,10,4,0,1,1,0,0,0,0,0,1,0,1
950,5.0,1,14,4,0,1,0,0,0,0,0,0,1,0,0
950,5.0,1,4,1,0,1,1,0,0,0,0,0,1,0,0
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.5,4,12,4,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,4,15,2,0,1,0,0,0,0,0,1,0,0,0
1000,5.0,1,5,1,0,1,1,0,0,0,1,0,1,0,1
2250,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,5.0,4,9,4,0,1,0,0,0,0,0,0,1,0,0
800,5.0,3,11,4,0,1,0,0,1,1,1,0,1,0,1
800,4.9,3,5,2,0,0,0,1,0,0,0,0,0,0,0
900,5.0,2,14,4,0,1,1,0,0,0,0,0,1,0,1
1300,5.0,4,27,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,3,7,5,0,1,1,0,0,0,1,0,1,0,1
1000,5.0,1,9,4,0,1,0,0,0,0,0,0,0,1,0
2200,5.0,1,9,4,0,1,0,0,1,1,1,1,0,0,0
1350,5.0,2,24,4,0,1,1,0,0,0,1,0,1,0,1
2500,5.0,3,12,4,0,1,1,0,0,1,1,0,1,0,1
900,4.7,5,15,4,0,1,1,0,0,1,1,0,1,0,1
950,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.8,7,8,4,0,1,1,0,0,1,1,0,1,0,1
900,4.6,5,29,4,0,1,0,0,0,0,0,1,0,0,0
1000,5.0,3,28,4,0,1,1,0,0,0,0,0,1,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.9,11,16,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.7,2,9,5,0,1,0,0,0,0,1,0,0,1,0
600,5.0,1,3,4,0,1,1,0,0,0,0,0,1,0,1
900,4.9,7,14,4,0,1,1,0,0,0,0,0,1,0,1
2000,5.0,1,27,5,0,0,1,0,0,0,0,0,1,0,1
900,5.0,7,40,4,0,1,0,0,0,0,0,0,1,0,0
700,5.0,3,22,4,0,1,1,0,0,0,0,0,1,0,1
2000,4.9,32,9,4,0,0,0,1,0,0,0,0,0,0,0
1500,5.0,1,17,4,0,1,1,0,1,1,1,0,1,0,1
1400,4.6,2,11,4,0,1,1,0,0,0,0,0,1,0,1
650,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.9,4,5,4,0,1,1,0,0,0,0,0,1,0,0
800,4.9,6,15,4,0,1,1,0,0,0,1,0,1,0,1
1000,4.3,1,8,4,0,1,1,0,1,1,1,0,1,0,1
500,5.0,3,4,1,0,1,0,0,0,0,0,0,0,1,0
700,4.8,10,40,4,0,1,0,0,0,0,0,0,1,0,0
500,5.0,1,2,1,0,1,1,0,0,0,0,0,1,0,1
600,5.0,1,9,4,0,1,1,0,1,1,1,0,0,1,1
900,5.0,2,8,4,0,1,1,0,0,0,0,0,1,0,1
800,5.0,1,38,5,0,1,1,0,0,0,0,0,1,0,1
500,3.4,3,12,4,0,0,1,0,0,1,1,0,1,0,1
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,5.0,2,13,4,0,1,0,0,0,0,0,1,0,0,0
500,5.0,1,26,4,0,1,1,0,0,0,0,0,1,0,1
900,5.0,3,18,5,0,1,1,0,1,1,1,0,1,0,1
1500,4.7,12,20,4,0,0,0,0,0,0,0,0,1,0,0
800,5.0,1,7,4,0,1,1,0,0,0,0,0,1,0,1
700,5.0,2,14,4,0,1,1,0,0,0,1,0,1,0,1
2000,5.0,1,19,5,0,1,1,0,0,0,0,0,0,1,1
1000,4.9,5,7,4,0,1,1,0,0,0,0,0,1,0,1
1200,5.0,1,5,4,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,1,27,2,0,0,0,1,0,0,0,0,0,0,0
800,5.0,3,9,4,0,1,1,0,0,1,1,0,1,0,1
700,5.0,3,11,4,0,1,0,0,0,0,0,0,1,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,5.0,1,12,4,0,1,0,0,0,0,1,0,1,0,1
1000,4.9,6,10,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,5.0,4,49,4,0,0,0,0,0,0,0,0,1,0,1
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,1,13,4,0,1,1,0,0,0,0,0,1,0,1
1300,4.9,5,24,4,0,1,1,0,0,1,1,0,1,0,1
1500,5.0,2,9,4,0,1,1,0,0,1,1,0,1,0,1
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,5.0,2,6,2,0,1,0,0,0,0,1,0,0,1,0
600,5.0,1,7,4,0,0,0,1,0,0,0,0,0,0,0
700,4.9,5,21,4,0,1,1,0,0,0,0,0,1,0,1
1200,5.0,2,11,2,0,1,0,0,0,0,0,0,1,0,0
1300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,1,8,4,0,1,0,0,0,0,0,0,1,0,0
1350,5.0,2,4,4,0,1,1,0,1,1,1,0,1,0,1
800,4.5,8,26,4,0,1,1,0,0,1,1,0,1,0,1
1500,5.0,10,14,2,0,1,0,0,0,0,0,0,1,0,0
1100,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,5.0,3,10,5,0,1,0,0,0,0,0,0,1,0,0
1200,5.0,1,13,4,0,1,1,0,0,0,1,0,0,1,1
700,4.9,15,51,5,0,1,0,0,0,0,0,0,1,0,1
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,5.0,4,32,4,0,1,0,0,0,0,0,0,1,0,0
1000,4.9,6,13,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.9,6,27,4,0,1,0,0,0,0,0,0,1,0,1
800,5.0,4,15,4,0,1,1,0,0,1,1,0,1,0,1
700,4.3,1,5,1,0,1,0,0,0,0,0,0,0,1,0
1500,4.9,6,31,2,0,1,0,0,0,0,0,0,1,0,1
1500,4.8,4,10,4,0,1,1,0,0,1,1,0,1,0,1
800,5.0,4,16,2,0,1,0,0,0,0,0,0,1,0,0
800,5.0,1,5,4,0,1,0,0,0,0,0,0,1,0,0
1500,5.0,4,8,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,1,8,4,0,1,1,0,1,1,1,0,1,0,1
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1300,5.0,1,18,2,0,1,1,0,0,0,0,0,1,0,0
1000,5.0,2,12,4,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,7,52,4,0,1,0,0,0,0,0,0,1,0,0
700,5.0,2,3,4,0,1,0,0,0,0,0,0,1,0,0
2000,5.0,5,14,5,0,1,1,0,0,0,0,0,1,0,1
1100,5.0,3,14,4,0,1,0,0,0,1,1,1,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,5.0,1,4,6,0,0,0,1,0,0,0,0,0,0,0
700,4.9,9,6,1,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,2,12,4,0,1,0,0,0,0,0,0,1,0,0
700,4.7,2,4,4,0,1,0,0,0,0,0,0,0,1,0
1000,4.8,7,12,4,0,1,0,0,0,0,0,0,0,0,1
1000,4.9,2,8,2,0,1,0,0,0,0,0,0,1,0,0
500,5.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.7,2,13,4,0,1,0,0,0,0,0,0,0,1,0
700,5.0,13,16,5,0,1,1,0,0,0,0,0,0,0,0
2000,5.0,1,14,2,0,1,1,0,0,0,0,0,1,0,1
900,5.0,4,23,4,0,1,0,0,0,0,1,0,0,2,0
1000,5.0,1,12,4,0,1,1,0,0,1,1,0,1,0,1
1100,5.0,2,11,4,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,1,8,4,0,1,1,0,1,1,1,0,1,0,1
750,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,5.0,15,10,4,0,0,0,1,0,0,0,0,0,0,0
600,4.9,6,6,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,3,24,4,0,0,0,0,0,0,0,0,1,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,5.0,2,17,4,0,1,1,0,0,0,0,0,1,0,1
1200,5.0,4,14,4,0,1,1,0,0,1,1,0,1,0,1
1150,5.0,2,12,2,0,0,0,0,0,0,0,0,1,0,0
400,5.0,4,5,4,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,7,46,2,0,1,0,0,0,0,0,0,1,0,1
1200,5.0,2,12,4,0,1,0,0,0,0,0,0,1,0,1
1800,4.8,4,20,2,0,0,0,0,0,1,1,0,1,0,0
1000,5.0,2,25,4,0,1,1,0,0,0,0,0,1,0,1
500,5.0,1,3,4,0,1,1,0,0,0,1,0,0,1,1
800,4.9,5,9,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,1,7,1,0,1,1,0,0,0,0,0,1,0,1
800,5.0,7,14,4,0,1,0,0,0,0,0,0,1,0,0
1500,4.6,2,10,4,0,1,0,0,0,0,0,0,1,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,1,23,2,0,1,1,0,0,0,0,0,1,0,1
800,5.0,2,17,2,0,1,1,0,0,0,1,0,1,0,1
950,5.0,1,22,4,0,1,1,0,0,1,1,0,1,0,1
1000,5.0,4,22,4,0,1,0,0,0,1,1,0,1,0,0
1000,4.9,2,2,1,0,1,0,0,0,0,0,0,0,1,0
1000,5.0,1,29,4,0,1,1,0,0,0,0,0,1,0,1
700,4.3,1,7,1,0,0,1,0,0,0,0,0,1,0,1
500,5.0,2,4,4,0,1,1,0,0,0,1,0,1,0,1
600,4.3,1,8,4,0,1,0,0,0,0,0,0,1,0,1
700,4.7,6,22,4,0,1,0,0,0,0,0,0,1,0,0
1350,4.9,9,35,5,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,5.0,3,10,4,0,0,0,1,0,0,0,0,0,0,0
600,4.8,1,1,1,0,1,0,0,0,0,0,0,1,0,0
1000,4.7,5,7,4,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,1,11,4,0,0,0,0,0,0,0,0,1,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,5.0,5,8,4,0,1,1,0,0,1,1,0,1,0,1
500,5.0,5,5,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,2,10,4,0,1,1,0,0,0,0,0,1,0,1
1800,4.3,2,12,4,0,1,0,0,0,0,0,1,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,1,6,4,0,1,0,0,0,0,0,0,0,1,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.7,1,5,6,0,1,1,0,0,0,0,0,1,0,1
1700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.5,1,5,1,0,1,0,0,0,0,0,0,0,1,0
2000,4.3,2,12,4,0,1,1,0,0,0,1,0,1,0,1
800,4.7,1,9,4,0,0,0,1,0,0,0,0,0,0,0
500,5.0,5,22,2,0,1,0,0,0,0,0,0,1,0,0
600,4.5,4,13,4,0,0,0,1,0,0,0,0,0,0,0
2500,5.0,3,12,4,0,0,0,1,0,0,0,0,0,0,0
1300,4.9,2,9,4,0,1,0,0,0,1,1,0,0,0,0
2000,5.0,3,9,4,0,1,0,0,0,0,0,0,1,0,0
1300,5.0,1,16,4,0,1,1,0,0,0,0,0,1,0,1
500,5.0,1,7,2,0,1,1,0,0,0,0,0,1,0,0
900,5.0,4,6,4,0,1,1,0,0,0,0,0,1,0,1
500,5.0,1,8,4,0,1,0,0,0,0,1,0,0,1,0
1000,5.0,1,11,4,0,1,0,0,0,0,0,1,0,0,0
550,5.0,1,4,4,0,1,1,0,0,0,0,0,1,0,1
500,5.0,1,28,5,0,1,1,0,0,0,0,0,0,1,1
500,5.0,1,6,1,0,1,1,0,0,0,0,0,1,0,1
700,5.0,1,8,4,0,1,1,0,0,0,1,0,1,0,1
600,5.0,1,21,2,0,1,1,0,1,1,1,0,1,0,1
700,5.0,1,8,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.7,2,10,4,0,1,1,0,0,0,1,0,1,0,1
1000,4.6,2,8,4,0,1,0,0,0,0,0,0,1,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,5.0,5,16,4,0,1,0,0,0,0,0,0,1,0,0
2500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.7,4,8,4,0,1,0,0,0,0,0,0,1,0,0
1200,4.6,2,2,6,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,1,11,4,0,1,1,0,0,0,0,0,1,0,1
1200,4.8,5,15,4,0,1,0,0,0,0,1,0,0,1,0
400,5.0,5,33,4,0,1,0,0,0,0,0,0,1,0,0
800,4.5,2,19,5,0,1,1,0,0,0,0,0,1,0,1
800,5.0,1,9,4,0,1,1,0,0,0,0,0,0,0,1
1000,5.0,1,12,4,0,1,1,0,0,0,0,0,1,0,1
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,5.0,4,8,4,0,1,1,0,1,1,1,0,1,0,1
1300,4.6,2,10,4,0,1,1,0,0,0,0,0,1,0,1
800,5.0,1,17,4,0,1,0,0,0,1,1,0,1,0,1
800,5.0,1,6,4,0,1,0,0,0,0,0,0,0,1,0
800,5.0,2,5,4,0,1,1,0,0,0,0,0,1,0,1
800,4.9,23,23,2,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,9,15,4,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,3,10,4,0,1,1,0,0,0,0,0,0,0,1
1200,4.6,2,19,2,0,1,0,0,0,0,0,0,1,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,5.0,3,7,4,0,1,0,0,0,0,0,0,0,1,0
700,4.8,7,31,4,0,0,0,0,0,0,0,0,1,0,0
500,4.9,11,11,4,0,1,0,0,0,0,1,0,1,0,1
800,5.0,3,4,1,0,1,0,0,0,0,0,0,0,1,0
900,5.0,8,10,2,0,1,0,0,0,0,0,0,1,0,1
1400,5.0,4,18,4,0,1,1,0,0,1,1,0,1,0,1
500,5.0,1,9,4,0,1,0,0,0,1,1,0,1,0,0
1000,5.0,1,13,4,0,1,1,0,0,0,0,0,1,0,1
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,5.0,1,13,4,0,1,1,0,0,0,0,0,0,0,1
1000,5.0,4,9,4,0,1,1,0,0,1,1,0,1,0,1
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,5.0,1,24,2,0,1,0,0,0,0,0,0,1,0,1
1350,5.0,1,10,4,0,1,1,0,0,1,1,0,1,0,1
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,5.0,5,16,4,0,1,1,0,0,0,0,0,1,0,1
1700,5.0,1,9,4,0,1,0,0,0,0,0,0,1,0,1
800,5.0,4,25,4,0,0,1,0,0,0,1,0,1,0,1
1000,5.0,12,30,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,3,16,4,0,0,1,0,0,0,0,0,1,0,1
1000,4.9,3,9,2,0,1,0,0,0,0,0,0,0,1,0
1350,4.7,1,8,4,0,0,0,1,0,0,0,0,0,0,0
600,4.9,4,14,4,0,1,1,0,0,0,0,0,1,0,1
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,5.0,1,21,2,0,1,0,0,0,0,0,1,0,0,0
1300,4.9,7,32,2,0,1,1,0,0,0,0,0,1,0,1
1300,5.0,1,17,4,0,1,1,0,0,0,0,0,1,0,1
2000,5.0,1,15,2,0,1,1,0,0,0,1,0,1,0,1
1200,4.9,14,36,4,0,1,1,0,0,0,0,0,1,0,1
700,5.0,3,11,4,0,1,0,0,0,0,0,0,0,1,0
400,5.0,1,3,4,0,1,1,0,1,1,1,0,1,0,1
1000,4.9,8,33,4,0,1,1,0,0,0,1,0,1,0,1
900,4.9,8,33,2,0,0,0,0,0,0,0,0,1,0,1
1700,5.0,2,17,6,0,0,0,1,0,0,0,0,0,0,0
2000,4.9,19,30,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,4.6,4,18,5,0,1,1,0,0,0,0,0,1,0,1
800,5.0,2,12,4,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,2,18,4,0,1,1,0,0,0,0,0,1,0,1
1500,4.9,5,21,4,0,1,0,0,0,1,1,0,0,0,0
600,5.0,3,10,4,0,1,0,0,0,1,1,0,0,1,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,2,9,4,0,1,1,0,0,0,1,0,1,0,1
700,5.0,4,14,4,0,1,0,0,0,0,0,0,1,0,0
600,5.0,4,35,4,0,1,0,0,0,0,0,1,0,0,0
500,5.0,1,10,4,0,1,1,0,0,0,0,0,1,0,1
2500,5.0,5,25,4,0,0,1,0,1,1,1,0,1,0,1
1000,5.0,2,8,4,0,1,1,0,0,0,0,0,1,0,1
2500,4.3,2,13,4,0,1,1,0,0,0,0,0,1,0,1
900,5.0,1,29,5,0,1,0,0,0,0,0,0,1,0,1
1000,4.9,2,13,5,0,1,0,0,0,0,0,0,1,0,0
500,5.0,2,40,4,0,1,0,0,0,0,1,0,1,0,0
1500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,5.0,10,28,2,0,0,0,0,0,0,0,0,0,1,0
1100,4.3,1,2,1,0,1,0,0,0,0,0,0,1,0,0
1000,4.8,1,6,4,0,1,0,0,0,0,0,0,1,0,1
800,4.8,6,9,4,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,5.0,6,33,4,0,1,1,0,0,0,0,0,1,0,1
1700,5.0,8,10,4,0,1,1,0,0,0,0,0,1,0,1
1500,4.7,2,10,4,0,1,0,0,0,0,0,0,1,0,0
1350,5.0,1,15,2,0,1,0,0,0,0,0,0,1,0,0
400,5.0,4,9,4,0,0,0,0,0,0,0,0,1,0,0
1000,5.0,1,3,4,0,1,1,0,0,0,0,0,1,0,1
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1100,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1550,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,2,10,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,4,41,4,0,0,0,0,0,0,0,0,1,0,1
1000,4.8,12,10,4,0,1,0,0,0,0,1,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,1,3,4,0,0,0,1,0,0,0,0,0,0,0
900,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.6,6,26,2,0,1,0,0,0,0,0,0,1,0,0
1200,4.9,21,23,4,0,1,1,0,0,1,1,0,1,0,1
500,4.7,7,28,2,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,2,10,4,0,1,1,0,0,0,1,0,1,0,1
1000,4.3,1,12,4,0,1,1,0,0,1,1,0,1,0,1
750,4.8,3,36,4,0,0,0,1,0,0,0,0,0,0,0
500,5.0,2,15,4,0,1,0,0,0,0,0,0,0,1,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1350,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,5.0,1,31,4,0,1,0,0,0,0,0,0,1,0,1
700,5.0,1,8,4,0,0,0,1,0,0,0,0,0,0,0
950,5.0,2,26,5,0,1,1,0,0,0,0,0,0,0,1
1200,4.9,7,5,4,0,1,0,0,0,0,1,0,0,1,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,2,9,4,0,1,1,0,0,0,0,0,1,0,1
700,4.7,9,23,5,0,0,1,0,0,0,0,0,1,0,1
1200,5.0,2,11,4,0,0,0,1,0,0,0,0,0,0,0
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.8,2,8,4,0,1,0,0,0,0,1,0,0,1,0
700,5.0,1,9,4,0,1,0,0,0,0,0,0,1,0,0
800,4.7,5,38,4,0,1,1,0,0,0,1,0,1,0,1
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.8,4,11,4,0,1,0,0,0,0,0,0,1,0,0
1150,5.0,3,40,5,0,1,0,0,0,0,0,0,1,0,1
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,5.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,2,4,1,0,1,0,0,1,1,1,0,0,1,0
1000,5.0,4,25,4,0,1,0,0,0,0,0,0,0,1,0
800,5.0,3,15,4,0,0,0,1,0,0,0,0,0,0,0
300,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,5.0,9,10,2,0,1,0,0,0,0,1,0,0,1,0
1500,5.0,2,14,4,0,0,0,0,1,1,1,0,1,0,0
500,5.0,1,14,4,0,1,0,0,0,0,0,0,1,0,0
500,4.9,8,19,2,0,0,1,0,0,1,1,0,1,0,1
1500,4.9,12,30,4,0,0,0,0,0,0,0,1,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.6,4,14,4,0,1,1,0,0,0,0,0,0,0,1
1000,5.0,1,34,4,0,0,1,0,0,0,0,0,1,0,1
800,5.0,8,18,5,0,1,1,0,0,0,1,0,1,0,1
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,5.0,1,7,4,0,1,1,0,0,0,0,0,1,0,1
900,5.0,4,12,4,0,1,0,0,0,0,0,0,1,0,0
950,4.8,8,6,1,0,1,0,0,0,0,0,0,1,0,0
500,4.8,12,9,4,0,1,0,0,0,0,0,0,1,0,0
1500,4.3,1,14,4,0,0,1,0,0,0,0,0,1,0,1
700,5.0,1,21,4,0,0,0,1,0,0,0,0,0,0,0
900,5.0,2,10,4,0,1,1,0,0,0,0,0,1,0,0
750,4.6,2,7,4,0,1,1,0,0,0,0,0,1,0,1
700,4.7,2,46,4,0,1,0,0,0,0,0,0,1,0,0
1500,4.7,2,16,4,0,1,1,0,0,0,0,0,0,0,1
800,4.8,4,10,4,0,1,0,0,0,0,0,0,1,0,0
1000,3.6,1,42,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.3,1,12,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,1,4,4,0,1,0,0,0,1,1,0,0,1,0
650,4.8,7,15,2,0,1,0,0,0,0,1,0,0,0,0
600,4.5,1,5,4,0,1,0,0,0,1,1,0,0,1,0
2700,4.9,10,11,4,0,1,1,0,1,1,1,0,1,0,1
1000,4.8,4,11,4,0,1,0,0,0,0,0,0,1,0,0
700,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
500,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.8,1,7,1,0,1,1,0,0,0,1,0,1,0,1
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2500,5.0,1,7,4,0,1,0,0,0,0,1,0,0,1,0
400,5.0,1,37,4,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,1,5,5,0,1,0,0,0,0,0,0,1,0,1
800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
700,5.0,4,8,4,0,1,1,0,0,0,0,0,1,0,1
500,5.0,3,8,4,0,1,0,0,0,0,0,0,1,0,1
800,5.0,2,7,3,0,1,0,0,0,0,0,0,1,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,5.0,2,11,6,0,1,1,0,0,0,0,0,1,0,1
2000,4.3,1,6,1,0,1,1,0,1,1,1,0,1,0,1
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
800,4.7,6,6,1,0,1,0,0,0,0,1,0,0,1,0
500,4.9,5,12,4,0,1,1,0,1,1,1,0,1,0,1
1800,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,8,8,4,0,1,1,0,1,1,1,0,0,1,1
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,5.0,3,35,4,0,1,1,0,0,0,0,0,0,0,1
